,id,product_id,product_url,title,offer_price,mrp,description,image,tags,created_on,updated_on,Cleaned_Title
37,73239,B083WK17GH,https://www.amazon.in/Li-Ning-Super-2020-Badminton-Racquets/dp/B083WK17GH/ref=sr_1_7116?qid=1674582898&s=sports&sr=1-7116,"Li-Ning Super Series 2020 - (Strung) Badminton Racquets with Free Full Cover Graphite, Strung (Navy/Blue) with Free Full Cover",1990,4490, Material: Graphite   Grip size: S2   Cover: Full cover   Playing level: Advanced   Composition: Graphite; helps racquet to bear high tension  ,https://m.media-amazon.com/images/I/41n4JRpGklL._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,"li - ning super series 2020 - ( strung ) badminton racquets with free full cover graphite , strung ( / ) with free full cover"
38,62027,B08M5LQVNN,https://www.amazon.in/Li-Ning-Carbon-Strung-Badminton-Racket/dp/B08M5LQVNN/ref=sr_1_2408?qid=1673941971&s=sports&sr=1-2408,Li-Ning Air Force 78 G2 Carbon Fiber Strung Badminton Racket with Full Cover (Black/silver),2708,5590," Tension : Upto 30 lbs   Material : Military Grade Carbon Fibre   Weight: 78 gm   We re-engineered the first-generation Air Force rackets. The Air Force G2 embodies lightweight military-grade material optimization. The optimization allows you to launch an attack and swiftly switch to defense at your own will, without sacrificing mobility. The Air Force G2 starts at 77 grams, and it is engineered with a flexible shaft which, helps you achieve powerful smashes. This makes the Air-Force G2 series a real force to reckon with  ",https://m.media-amazon.com/images/I/41fONBp2GeL._SX300_SY300_QL70_ML2_.jpg,,17-01-2023,17-01-2023,li - ning air force 78 g2 carbon fiber strung badminton racket with full cover ( / )
39,33848,B097Y75VLY,https://www.amazon.in/Li-Ning-Carbon-G-Force-Strong-Badminton/dp/B097Y75VLY/ref=sr_1_3058?qid=1676970665&s=sports&sr=1-3058,Li-Ning Carbon Fiber G-Force Extra Strong 9000 Strung Badminton Racket with Full Cover (Black/Gold),3490,6990," 35 LBS EXTREME STRING TENSION - The G-Force 9000 ES stands out from other rackets by offering powerful string tension capacity. This racket can easily withstand string tension of up to 35 Lbs.   REDEFINED STRENGTH - The Li-Ning G-Force 9000 ES is engineered with MPCF technology which uses multi-layer carbon fiber to bolster the strength of the racket, thereby improving the durability and intensity.   DYNAMIC OPTIMUM FRAME X AEROTEC BEAM SYSTEM - This Strong & Sturdy Racket has been devised with Dynamic Optimum Frame and Aerotec Beam System that maximizes the sweet spot for consistent and powerful stroke play. These technologies ensure zero air drag, enabling you to go gung-ho on your opponent.   RUGGED BODY - The G-Force 9000 ES has been built using multi-layer carbon fiber for robust performance. Not only does it enhance the durability and stability of the racket, but it also maximizes strength.   MPCF REINFORCING TECHNOLOGY - The Li-Ning G-Force 9000 ES is engineered with MPCF technology which uses multi-layer carbon fiber to bolster the strength of the racket, thereby improving the durability and intensity.  ",https://m.media-amazon.com/images/I/41hx2xs34CL._SY300_SX300_.jpg,,06-01-2023,21-02-2023,li - ning carbon fiber g - force extra strong 9000 strung badminton racket with full cover ( / )
40,31251,B07S9YQLZJ,https://www.amazon.in/Li-Ning-XP-70-IV-Aluminum-Badminton-Racquet/dp/B07S9YQLZJ/ref=sr_1_203?qid=1679307811&s=sports&sr=1-203,"Li-Ning XP-70-IV Aluminum Strung Badminton Racquet (Black/Gold , S2 , 90-95 grams , 18-20 lbs)",702,1980, Grip Size : S2 (3.25 Inches)| Weight : W4 (90-95 grams)   Color : BLACK/GOLD | Head Shape : Oval   String Level : 18-20 lbs   Flexibility : Medium   Playing Level : Beginner   In-Box Contents :¬ 2 Badminton Racquet With Full Cover  ,https://m.media-amazon.com/images/I/4134hOJil0L._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,20-03-2023,"li - ning xp-70 - iv aluminum strung badminton racquet ( / , s2 , 90 - 95 grams , 18 - 20 lbs )"
41,167426,B0BRQ9T5BL,https://www.amazon.in/Li-Ning-Carbon-Strung-Badmiton-Racket/dp/B0BRQ9T5BL/ref=sr_1_2888?qid=1679426796&s=sports&sr=1-2888,"Li-Ning Blaze 100 Carbon Fibre Strung Badmiton Racket with Free Full Cover (Pearl White/Blue/Pink, 78 Grams)",3399,5590," Weight: ~=78 grams, Color: Pearl White/Blue/Pink, Maximum Racket Tension: â§ 30 LBS (pounds)   TB Nano : The racket frame is reinforced with TB Nanotechnology to ensure a durable build.   Aerotec Beam System: Get high-intensity swings with every strike. Using the Aerotec Beam system, the racket head is built with an extremely low drag coefficient.   High Tensile Slim Shaft: This racket ensures maximum force transmission thanks to the high tensile slim shaft that effectively balances rebound and anti-torsion movement.  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41PUP3EE-9L._SX300_SY300_QL70_ML2_.jpg,,21-03-2023,21-03-2023,"li - ning blaze 100 carbon fibre strung badmiton racket with free full cover ( pearl / / , 78 grams )"
42,62542,B097Y658DS,https://www.amazon.in/Li-Ning-Calibar-Graphite-Badminton-Charcoal/dp/B097Y658DS/ref=sr_1_2214?qid=1674568107&s=sports&sr=1-2214,"Li-Ning 3D Calibar X Combat Carbon Graphite Badminton Strung Racquet ( 85 Grams, 30 Lbs String Tension ) and Full cover (Charcoal/Blue)",4289,7990," 3D CALIBAR TECHNOLOGY PLATFORM - 3D Calibar rackets are built with a unique Li-Ning patented technology that significantly reduces drag co-efficient, which in turn makes way for quicker movement through the air   MPCF REINFORCING TECHNOLOGY - The Li-Ning 3D Calibar X has been bolstered by Li-NingÄôs MPCF Reinforcing Technology. MPCF Reinforcing Technology puts multi-layer carbon fibers combined with exquisite handcraft to work in order to bolster the racketÄôs and enhance the intensity and durability   TB NANO X AEROTEC BEAM SYSTEM - The 3D Calibar is truly a 3 Dimensional racket that has incorporated the combination of TB Nano & Aerotec Beam System technology. Nanometer Technology combines carbon fiber and resin tightly, which provides unmatched elasticity, stability, and durability in every strike. The Aerotec Beam System, on the other hand, allows this racket to have an extremely low drag coefficient and offers high intensity and faster swings all the way   COMBAT SERIES RACKET - Rackets in the COMBAT series have a heavier head and higher balance point for power domination. Rackets of the Combat series are suitable for aggressive players and those with a knack of taking the attack to the opposition.   WEIGHT : 85 GRAMS | MAX TENSION : 30 LBS  ",https://m.media-amazon.com/images/I/41lhtJ1X2LL._SX300_SY300_QL70_ML2_.jpg,,17-01-2023,24-01-2023,"li - ning 3d calibar x combat carbon graphite badminton strung racquet ( 85 grams , 30 lbs string tension ) and full cover ( charcoal / )"
44,64325,B09VDRMSLP,https://www.amazon.in/Li-Ning-Titan-Polyester-Badminton-Black/dp/B09VDRMSLP/ref=sr_1_3575?qid=1676982054&s=sports&sr=1-3575,Li-Ning Titan Polyester Badminton Back Pack,2190,3290, Sturdy Buckle - The Li-Ning Titan backpack is made for heavy-duty and itÄôs a no-brainer that it dons a sturdy and durable buckle for maximum performance.   Sipper Holder - This bag features an elastic net pocket for conveniently holding your water bottle and sipper.   Premium Built - This bag is crafted with premium lightweight tear-resistant fabric and high-grade polyester for a superior finish.   Built to last - The Li-Ning Titan bag is equipped with durable and high-quality zippers that help keep your gear intact and safe.   Comfy - Comfortable soft padded design with thick but soft multi-panel ventilated padding gives you maximum support.  ,https://m.media-amazon.com/images/I/31rjCCmmmnL._SY300_SX300_.jpg,,22-01-2023,21-02-2023,li - ning titan polyester badminton back pack
45,75147,B091DTSXXD,https://www.amazon.in/Li-Ning-G-Force-Superlite-Unstrung-Badminton/dp/B091DTSXXD/ref=sr_1_5045?qid=1676971179&s=sports&sr=1-5045,Li-Ning G-Force Superlite Max 9 (Black/Red) Carbon Fiber Unstrung Badminton Racket with Free Full Cover,2090,4990," Material: Full Ultralite Carbon Graphite   Weight: 80 gm   The Li-Ning G-Force Superlight Max 9 racket is powered by Superlight technology that makes it very light without compromising on smash power.   The racket has been carefully crafted with a High Tensile Slim Shaft for effective rebound balance and anti-torsion making way for precise power transmission.   In-box Contents: 1 x Badminton Racquet, 1 x full cover  ",https://m.media-amazon.com/images/I/41GiaGwKieL._SY300_SX300_.jpg,,21-02-2023,21-02-2023,li - ning g - force superlite max 9 ( / ) carbon fiber unstrung badminton racket with free full cover
46,78180,B097Y6FSVH,https://www.amazon.in/Calibar-Carbon-Graphite-Racquets-Tension/dp/B097Y6FSVH/ref=sr_1_5342?qid=1679431470&s=sports&sr=1-5342,"Li-Ning 3D Calibar X Boost Carbon Graphite Strung Badminton Racquets, 83 Grams, 30 Lbs String Tension and Free Full cover(Dark Grey/Red)",4290,7990," 3D CALIBAR TECHNOLOGY PLATFORM - 3D Calibar rackets are built with a unique Li-Ning patented technology that significantly reduces drag co-efficient, which in turn makes way for quicker movement through the air   MPCF REINFORCING TECHNOLOGY - The Li-Ning 3D Calibar X has been bolstered by Li-NingÄôs MPCF Reinforcing Technology. MPCF Reinforcing Technology puts multi-layer carbon fibers combined with exquisite handcraft to work in order to bolster the racketÄôs and enhance the intensity and durability   TB NANO X AEROTEC BEAM SYSTEM - The 3D Calibar is truly a 3 Dimensional racket that has incorporated the combination of TB Nano & Aerotec Beam System technology. Nanometer Technology combines carbon fiber and resin tightly, which provides unmatched elasticity, stability, and durability in every strike. The Aerotec Beam System, on the other hand, allows this racket to have an extremely low drag coefficient and offers high intensity and faster swings all the way   BOOST SERIES RACKET - Rackets in the Boost series feature a flexible shaft and moderate weight for perfect balance. These rackets are suitable for well-rounded players.   WEIGHT : 83 GRAMS | MAX TENSION : 30 LBS  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41KBCxE9JeL._SX300_SY300_QL70_ML2_.jpg,,21-02-2023,21-03-2023,"li - ning 3d calibar x boost carbon graphite strung badminton racquets , 83 grams , 30 lbs string tension and free full cover(dark / )"
47,35154,B08Q4628WB,https://www.amazon.in/Li-Ning-Strung-Aluminum-Badminton-Multicolour/dp/B08Q4628WB/ref=sr_1_9017?qid=1673049107&s=sports&sr=1-9017,"Li-Ning Mega Power 8 Strung Aluminum Badminton Racket with Head Cover (Multicolour), Navy/Pink",489,1190, strung badminton racket   Included components: 1 x Strung Badminton Racket   Department name: Unisex-Adult   Li-Ning  ,https://m.media-amazon.com/images/I/316MiDIZgqL._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,06-01-2023,"li - ning mega power 8 strung aluminum badminton racket with head cover ( multicolour ) , /"
48,31384,B09VDR64HH,https://www.amazon.in/Li-Ning-Double-Zipper-Polyester-Badminton/dp/B09VDR64HH/ref=sr_1_1319?qid=1679438287&s=sports&sr=1-1319,"Li-Ning Hot Shot Triple Zipper Polyester Badminton Kit Bag (Navy, Silver)",1299,2290, Comfy & Sturdy - Li-Ning Hot Shot Kit Bag is stylish in looks and also high on performance. It features comfortable straps and sturdy buckles.   Polished Look - Your weapon holder deserves an outlandish look and so we have left no stone unturned to ensure it wears a polished look.   Strong & Functional Zippers - The Li-Ning Hot Shot Kit Bag is equipped with dynamic zippers that have easy open and close functionality and are sturdily built.   Dedicated Compartments - The Li-Ning Hot Shot Kitbag comes equipped with dedicated compartments for easy sorting and carrying functionality.   Easy to carry - The Li-Ning Hot Shot Kitbag comes with rounded stitched grip handles that give you the option of easy mobility.  ,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41eWY6KG0wL._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,21-03-2023,"li - ning hot shot triple zipper polyester badminton kit bag ( , )"
49,105843,B08VF2MD2L,https://www.amazon.in/Li-Ning-Turbo-Unstrung-Carbon-Racket/dp/B08VF2MD2L/ref=sr_1_5686?qid=1679300004&s=sports&sr=1-5686,Li-Ning Turbo 99 Unstrung Carbon Fiber Badminton Racket with Free Full Cover (BLACK/ORANGE),1790,4590," Weight: 84 gm   Tension : Upto 30 lbs   Weight distribution : Head Heavy   Material : Carbon Graphite   Dynamic Optimum Frame makes way for enlarged sweet-spot which in turn allows more consistent and higher hitting velocity, thanks to widened stringing area and increased bounce strength.   Sport type: Badminton  ",https://m.media-amazon.com/images/I/41v9QETOPlL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,li - ning turbo 99 unstrung carbon fiber badminton racket with free full cover ( / )
50,105847,B097Y7858P,https://www.amazon.in/Li-Ning-Turbo-Carbon-Fibre-Racket/dp/B097Y7858P/ref=sr_1_5666?qid=1679300004&s=sports&sr=1-5666,Li-Ning Turbo X III Carbon Fibre Strung Badminton Racket,1798,4090," Included Components: 1 Turbo X III Badminton Strung Racket + Free Full Racket Cover || Carbon Fibre || 87 grams   Suitable For: Seniors | Beginner Level   Max Racket Tension: 30 lbs   Faster Swings: Using the Aerotec Beam system, the racket is built with an extremely low drag coefficient to ensure faster swings and high intensity to optimize the players' performance in every shot.   Powerful Strikes: TB Nanometer technology combines carbon fiber and resin more closely, to provide better elasticity, stability and durability, to bring you more power in every strike.  ",https://m.media-amazon.com/images/I/41FIf9nrlvL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,li - ning turbo x iii carbon fibre strung badminton racket
52,63893,B07W1SW9TQ,https://www.amazon.in/Li-Ning-901-PV-SINDHU-Signature-Aluminum-Alloy/dp/B07W1SW9TQ/ref=sr_1_3621?qid=1674380847&s=sports&sr=1-3621,"Li-Ning XP 901-PV SINDHU Signature Series Aluminum-Alloy Strung Badminton Racquet (Set of 1,BLACK/GREEN , S2 , 90-95 grams , 18-20 lbs )",499,1190, String Level : 18-20 lbs | Strung Type : Strung   Sindhu signature series: ideal for beginners and intermediate players   Color : BLACK/GREEN | Head Shape : Isometric   Grip Size : S2 (3.25 Inches)| Weight : W4 (90-95 grams); Material : Aluminum-Alloy   Frame Material Type: Aluminium  ,https://m.media-amazon.com/images/I/31uQrab+ReL._SY300_SX300_.jpg,,22-01-2023,22-01-2023,"li - ning xp 901 - pv sindhu signature series aluminum - alloy strung badminton racquet ( set of 1,black / , s2 , 90 - 95 grams , 18 - 20 lbs )"
53,60366,B08Q3YTQ7C,https://www.amazon.in/Li-Ning-XP-70-IV-Strung-Badminton-Racket/dp/B08Q3YTQ7C/ref=sr_1_7167?qid=1679349046&s=sports&sr=1-7167,"Li-Ning XP-70-IV Strung Aluminum Badminton Racket With Free Head Cover(Black/Gold,Set of 1)",399,990, Sport: Badminton   Material Type: Aluminum   Included Components: 1 x Strung Badminton Racket   Strung Badminton Racket  ,https://m.media-amazon.com/images/I/31XwCYEOgVL._SX300_SY300_QL70_ML2_.jpg,,16-01-2023,20-03-2023,"li - ning xp-70 - iv strung aluminum badminton racket with free head cover(black / , set of 1 )"
54,65696,B07TWS82PG,https://www.amazon.in/Li-Ning-GC002-Cotton-Badminton-Racquet/dp/B07TWS82PG/ref=sr_1_2632?qid=1674563987&s=sports&sr=1-2632,Li-Ning GC002 Cotton Single Layer Towel Grip for Badminton Racquet,355,399, towel grip made of single layer of cotton  ,https://m.media-amazon.com/images/I/41ONWFRWCoL._SY300_SX300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,li - ning gc002 cotton single layer towel grip for badminton racquet
56,76524,B092SHR4M2,https://www.amazon.in/LI-NING-WINDSTORM-SPECIAL-BADMINTON-UNSTRUNG/dp/B092SHR4M2/ref=sr_1_7638?qid=1676975763&s=sports&sr=1-7638,"LI-NING WINDSTORM 700 SPECIAL EDITION BADMINTON UNSTRUNG CARBON FIBER RACKET WITH FREE FULL COVER (79 grams, 30 lbs)",7675,12790," The Li-Ning Windstorm 700 Special Edition's shaft performance has been optimized by incorporating the UHB Shaft technology, which helps the racket achieve a frontal bending point and enhance Smash Speed by a great deal.   Minimal Air Resistance The Windstorm 700 Special Edition Racket comes engineered with Aerotec Beam System that minimizes air resistance and boosts your smashes to a great extent.   Boosted Torsion Resistance The Stabilized Torsion Angle technology has been incorporated to improve the torsion resistance and frame stabilization of the Windstorm 700 Special Edition racket and make it a weapon to reckon with.  ",https://m.media-amazon.com/images/I/31i6PnKZHyL._SY300_SX300_.jpg,,21-02-2023,21-02-2023,"li - ning windstorm 700 special edition badminton unstrung carbon fiber racket with free full cover ( 79 grams , 30 lbs )"
57,105562,B097Y6MT4X,https://www.amazon.in/Calibar-Combat-Graphite-Racquet-Tension/dp/B097Y6MT4X/ref=sr_1_5481?qid=1679303065&s=sports&sr=1-5481,"Li-Ning 3D Calibar X Combat Carbon Graphite Strung Badminton Racquet, 85 Grams, 30 Lbs String Tension and Free Full cover(Black/Lime)",4290,7990," 3D CALIBAR TECHNOLOGY PLATFORM - 3D Calibar rackets are built with a unique Li-Ning patented technology that significantly reduces drag co-efficient, which in turn makes way for quicker movement through the air   MPCF REINFORCING TECHNOLOGY - The Li-Ning 3D Calibar X has been bolstered by Li-NingÄôs MPCF Reinforcing Technology. MPCF Reinforcing Technology puts multi-layer carbon fibers combined with exquisite handcraft to work in order to bolster the racketÄôs and enhance the intensity and durability   TB NANO X AEROTEC BEAM SYSTEM - The 3D Calibar is truly a 3 Dimensional racket that has incorporated the combination of TB Nano & Aerotec Beam System technology. Nanometer Technology combines carbon fiber and resin tightly, which provides unmatched elasticity, stability, and durability in every strike. The Aerotec Beam System, on the other hand, allows this racket to have an extremely low drag coefficient and offers high intensity and faster swings all the way   COMBAT SERIES RACKET - Rackets in the COMBAT series have a heavier head and higher balance point for power domination. Rackets of the Combat series are suitable for aggressive players and those with a knack of taking the attack to the opposition.   WEIGHT : 85 GRAMS | MAX TENSION : 30 LBS  ",https://m.media-amazon.com/images/I/41RQ90AkL7L._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,"li - ning 3d calibar x combat carbon graphite strung badminton racquet , 85 grams , 30 lbs string tension and free full cover(black / lime )"
